label,text
guilt,i told my pesent boyfriend that i was an australian as are my parents as the relationship developed i found it harder and harder to confess and became sure it would end our relationship he eventually found out when told in front of me by my mother
guilt,"it was my mother 's birthday my father and i used to buy a present together however , now i had bought something together with my girlfriend and i forgot to ask my father"
guilt,i made an appointment to pick up someone however i arrived too late and she had to wait a quarter of an hour
guilt,"when i did n't pass the examinations for fuvest i felt myself guilty for i should have studied i had the opportunities , and i drew them out"
guilt,forced to fill in a questionnaire
guilt,"i was supposed to have done some things for my mother , but just plain did n't get around to it"
guilt,friend 's fianct left her for me
guilt,"i 've always defended my sister when needed , at the expense of my brother this has led to feelings of guilt towards him"
guilt,i caught a close relative with the servant of the house
guilt,by mistake i took a book from the library which was not supposed to be loaned out
guilt,"at secondary school , one of my classmates lost her locker key during a class i saw two other classmates holding a key and talking secretly i do not know why i suspected them , also another classmate supported me he remembers that these people had only one key in the key ring , this had seemed strange to him besides another classmate said that he had seen them selling books at a book shop and they should not have had such books i told the teacher and the person was caught he had sold the books and was forced to quit school i found that i had not helped him as he stole later on also i felt guilty"
guilt,i said something which was against my conscience
guilt,"i allowed my little brother to clean the bathroom in his own way my mother came and saw the floor overflowed with water , slapped my brother in the face and told him to go to bed immediately"
guilt,when i was involved in a car crash
guilt,i slammed my little brother into a wall because he was bothering me
guilt,this i experienced when going around with more than one girl
guilt,"when i came very late one night \( or morning ! \) and my parents were waiting , not so much angrgy as disappointed"
guilt,"i could n't fulfill a request of a girlfriend of mine , though i categorically promised her and i believed there would n't be any hindrance it was partly for objective reasons but also because i could n't organize myself"
guilt,"after having told an authority figure a very large lie i was told she believed me , because she believed i had never lied to her"
guilt,when i insulted an elderly person for no reason
guilt,"i entered the hostel this year my mother was ill and could not move and needed people to look after her every week i left home to go back to school , i felt guilty"
guilt,i felt guilty last year during the winter term exams a colleague of mine asked me to give him my lecture notes \( i had very good notes and i had passed my exam in advance \) but i still do n't know why i did n't give them to him that colleague failed and he was on the verge of not passing it at the supplementary examinations
guilt,"after having been told not to take the car , i took it anyway and felt guilty about having taken it"
guilt,i was 4 5 years old when i hid the bicycle keys of a not very good friend after a few hours i pretended that i had found it
guilt,when a friend of mine was beaten for what was my fault
guilt,i told my elder brother that he was irresponsible and that i did not care for what he did because he was teasing me
guilt,i felt guilty when i failed to take an exam though i had had enough time to read for it but i had n't made use of it
guilt,i removed an article of clothing belonging to my employer while in a position of trust
guilt,i felt guilty when once i made my mother angry
guilt,i promised to join a meeting but did not turn up as i did not want to do the work
guilt,a sense of guilt before my parents when i had to discountinue my studies in the first year because of unpassed exams
guilt,"when i finished a test type of exam and did not dare to answer any question , i doubted whether i would pass the exam or not"
guilt,i mangled the side of my dad 's van on a fence i did not realize the extent of the damage until he showed it to me the next day the shock on my face was genuine so a friend interceded with a good excuse which i did not deny i never clarified the situation
guilt,when one lets friends down
guilt,i prayed unfaithfully
guilt,when i beat up a first year student at my secondary school in my capacity as the deputy head boy he had woken up late in the morning for manual work
guilt,i felt guilty when i stole the boyfriend of a friend of mine
guilt,i hit my cousin badly after she threw away my dresses in a pit latrine that the little girl fainted
guilt,"the greatest guilt i felt and i did n't know if it was really justified is that when i was a child i had a brother very close to me he became ill , and asked me to see him in the hospital i did n't go , when his situation became worse in the u i t \( unity of intensive therapy \) i went and he died"
guilt,when i had lied to a friend son about some things we had discussed and i had to be one better
guilt,my father caught me having sexual intercourse with my closest cousin there was nothing wrong with it but the female was too old for me
guilt,arguing with my younger cousin she is rather a nuisance but i felt sorry
guilt,the assistant professor saw me cheat at the preliminary examination
guilt,when my boyfriend asked me to go out with him and i refused because i wanted to go out with another guy i did go out and my boyfriend found out
guilt,at one time while at primary school i lost a pencil case of a friend and i did n't mention it to her until after a fortnight
guilt,"after yelling at my girlfriend , i felt bad because she was \? crying and upset"
guilt,when i could neither measure up to the expectations of the teacher nor to my own expectations in one of the assignments
guilt,i felt guilty one day when i was accused of running away from classes and i was caught
guilt,"i came across a blind man sitting in one of the corridors and asking for money , though i had some money i did not give him anything"
guilt,when i fought with my friends
guilt,my mother always evokes feelings of guilt in me for instance when i miss the last bus i know she will be concerned for me and stay awake till i arrive
guilt,i had a quarrel with near persons i said many ill considered things and i regretted it when it was to late
guilt,when my husband discovered i was having an affair with another man
guilt,i was to inform the neighbour on my left that a robber had been spotted the same evening near the house of the neighbour in front i did not do it and the same day the thieves broke into this neighbour 's house
guilt,"when i provoked a fight with my mother , hurting her feelings very much"
guilt,i dreamed that this girl and i were cuddling in bed when my girlfriend walked in i really love my girlfriend so i felt guilty and sad i know that this is a wierd example but the dream and the feeling was clear to me as if it had really happened
guilt,i can not remember anything in particular what i can remember is feelings of having done or said something which then had negative consequences
guilt,my friend came to the concert for my sake as it was me who had organized it and the concert was unsuccessful
guilt,"when i promised a male friend of mine to visit him , and did not"
guilt,once i worked as a designer a fitter was hard hit in a damage that occurred at the building site i had designed
guilt,did not do what i promised to do for a friend
guilt,"one day my mother went to visit her friends when she came back she scolded me for not having kept the house in order , so i decided not to talk to her"
guilt,i said nasty things which i did not mean to a friend
guilt,i had to tell a collegue the time for an appointment with another collegue i told her the wrong time it was obviously my fault
guilt,when i deliberately engineered a situation to cause tension between friends so as to bolster the impression one of them had of me !
guilt,"i had a quarrel with my father he was depressed , because somebody had treated him injustly as we had an argument , it was impossible for me to help him"
guilt,i felt guilty when i was given a prize which belonged to someone else
guilt,when i answered to my mother with rudeness
guilt,"this feeling of guilt really applies to moral religious views i \( being catholic \) went against what i was brought up to believe in and had a sexual relationship with my boyfriend many months later , when i was doing some deeper self analysis i began to feel guilty and realized that i had gone against what i wanted for myself and my future"
guilt,"i promised my friends that i would take care of something , but i kept forgetting about it when they asked me about it , i promised to do it immediately however , i got started only after a couple of months i felt that i had betrayed my friends"
guilt,"after being told that an ex boyfriend had been hurt by my wearing something he had given me when i was with another guy i was unaware of my actions really , as i had not considered the fact that he had given it to me , and might see me i still respected his opinions of me"
guilt,i felt it when i came home after the examination session and i said i had not passed my last exam
guilt,i had spent the weekend visiting relatives and friends and did n't study for anatomy class on monday
guilt,"when i went to my room mate 's drawer to see if she had an iron which i could use , she came in i felt guilty as she may have thought that i had been stealing"
guilt,"my uncle had promised to buy me a bicycle as time went by and i had not received it yet , i asked my father to buy it for me later i heard that my uncle had wanted to offer me the bicycle on my birthday two weeks later"
guilt,when my middle child became very difficult to handle after the birth of his baby brother and i did not have any patience with him
guilt,in neglecting some work that had to be done around the house and telling my roommate i would get it done
guilt,i had told a person unpleasant things in a bad manner he was very depressed and caused an accident
guilt,i spoke to my mother on the phone she had skin cancer and was waiting to be operated i forgot to ask her the date of the operation and just before finishing our conversation she gave me the date in passing
guilt,i was to prepare relish for the family i overcooked it and no one liked the meal that day
guilt,when someone is accused or punished instead of me
guilt,"as i could not be home before midnight i called home at 11 30 and asked them to leave the door open so that i could get in i actually woke up the whole family by calling them so late my mother could not go back to sleep , besides she had a conference the next day and really needed to sleep"
guilt,"i felt guilty when i said bad things to my sister , i had not intended to do so she cried a lot and later she fell ill and i felt responsible for her illness"
guilt,"i have a two month old baby when i came here , to the university , to attend lectures , i had to leave the baby with his father i felt guilty"
guilt,"i was n't able to see my girlfriend on her birthday and because i was late arriving home from uni , i did n't phone her as arranged at a certain time \( she rang in the meantime \)"
guilt,not beeing able to stay with my mother for the national day holiday
guilt,"i had , by being silent , disapproved my love and made him unhappy he had not been able to keep his promise i thus was thinking about my own conduct towards another person"
guilt,when i demand too much from my friends
guilt,my friend did not do well in the examn because i did not help him
guilt,"it was about midnight and i wanted to go to the countryside \( i was in town \) to watch the stars in the sky my mother did not like this , in spite of it i went out for a while my mother got angry"
guilt,i felt guilty when i learnt that some of friends found the finished at the cafeteria because i took food which was more than my share
guilt,"i wanted to finish a relationship after 3 months unfortunately my friend had a different opinion i could not answer his feelings this made him unhappy , and me feel guilty"
guilt,losing my temper with my spouse
guilt,i had to take care of a neighbour 's child i did not look after it all the time and the child fell down and was hurt i felt guilty
guilt,i used to pinch change from my father 's mantlepiece \( never my mother she did n't get enough housekeeping \) and then i 'd feel when we went to church as a family i 'd felt awkward cos i felt i'm expected to go to communion and i would but i was afraid and guilty 'cos i committed a mortal sin
guilt,"while playing a ball game , i made a mistake and we lost the game"
guilt,not getting an airplane ticket fot my mother
guilt,one day i was chatting with children at home then i took a lump of soap and gave to one of them pretending that it was a sweet i thought the child would realise that it was not unfortunately he did not and he put it in his mouth
guilt,once while playing tennis with my classmate i lost a few tennis balls i found one near the tennis court and took it to be mine despite thinking that it might belong to the student in the next court i felt guilty later someone came to me to claim the ball and i gave it back to him
guilt,i was caught stealing a box of matches in the supermarket and had to plead guilty
guilt,that i did n't take the time to make an appointment with someone
guilt,i had promised my friend to take her to an important appontment but i was late so she missed the opportunity to get a wellpayed holiday job
guilt,when i realized that i had three more examinations to take
guilt,i ate 12 biscuits one night after tea while watching tv i do n't know why
guilt,my mother told me that the enveloppes that i had been tearing \( i had torn the stamps away \) in good faith had been the first day enveloppes which my father had collected as a young man
guilt,i had wasted some time instead of doing something i needed to do to give to a friend \( also in the time i wasted i had done some things i did not consider morally right \)
guilt,i feel guilty when i should have done something at any rate but i have n't done it
guilt,i cannot recall feeling guilty in the near past remark subject may not have taken the exercise very seriously
guilt,"in a playground i was playing at the seesaw with a little niece i wanted to stop but nobody came to help me when i got off , all alone the seesaw fell down with a big smash my niece got hurt above her eye now there is a scar"
guilt,before going to school i usually take something to eat right at school and this time i took father 's money without him knowing it i felt guilty and i returned the money
guilt,when i decided to take a week s holiday without consulting the family first
guilt,one day i shouted at my brother who did n't do any wrong to me only that i had a disappointment from a friend and projected it on to him he cried and i felt guilty after sometime
guilt,a girl whom i had n't seen for a period of time told me that she had been pregnant and had an abortion i was the father
guilt,whenever i see poverty and starvation i live in an affluent society and am privileged to have many opportunities
guilt,"one night during dinner my nephew was naughty , so i quarrelled with my parents i regreted this as my nephew was only two years old and i had to tolerate him ! the quarrel made my father think that his children may not take care of him in the future \( it was a slip of the tongue and this made me realize that my father keeps his thoughts to himself \) i was still very angry so i dropped my bowl and chopsticks and went to the kitchen to drink tea and then ran to the other side of the house"
guilt,boyfriend doing cleaning in situation where it was my job to do it later snapped at him over trivial thing he looked downcast i felt guilty he 's just done all that work for me
guilt,when i did something wrong in the past and denied having done it when asked about it later
guilt,i feel this feeling most often before me not before the others my outside is iron but actually i'm wasting away
guilt,the first time that i played with myself despite being a christian i had read in the bible that it was wrong to make love to someone one is not married to
guilt,"when i talked to another student about the notes she got last semester , not knowing that she got a lot of bad grades"
guilt,i felt guilty when i once went out with another boy and made love with him while i had a close boyfriend
guilt,i ignored and offended my parents on the eve of the new year
guilt,when my husband talked about the restrictions he will have to accept in his life to make our marriage work i felt that it was directed at me as it was me who had demanded the changes we were with a marriage counsellor then
guilt,i failed to show up at an agreed date
guilt,i felt guilty after stealing a cookery book from my colleagues
guilt,when i took away my best friend 's boyfriend
guilt,"car accident i let a 16 year old , incompetent parson take the wheel and i feel very guilty about what happened even though i suffered the worst injuries"
guilt,"while having an argument with my daughter , i got angry and over excited and said angry words"
guilt,not being able to argue against class leaders
guilt,"when i lost my study grant without having attended any exam in the career i had started , and it was too late to cancel my registration"
guilt,the first time i went away with my boyfriend and lied about where we were staying
guilt,"my mother and father had forbidden me to ride my scooter on the road , and i had transgressed \( together with the wild kids from across the street \) by riding my scooter down a steep hill near our house my mother sent the boy next door to collect me , and i was severely scolded"
guilt,"i felt guilty when one of my secondary teacher left me while i was in form three , he was the only one who showed love to me"
guilt,"when i was 5 , a few of my friends and i would light matches for fun one of my friends confessed to her parents and my parents , i guess , knew or suspected i was involved but i said i knew nothing about it"
guilt,when the student union leaders were expelled from the university and we continued to study
guilt,"after confronting the person who stood me up , i blew up and said all the wrong things"
guilt,when i broke up my relationship with my former girlfriend as she would ask me irrelevant quetions about my past
guilt,"a certain colleague of mine sent me to buy a bag of flour for him , he gave me k20 unfortunately i lost it"
guilt,peeping
guilt,when i did not give back a text book to a friend in time
guilt,my parents appreciate very much me and my boyfriend coming and have dinner with them at christmas however we decided to visit his parents my mother was rather disappointed
guilt,"when my mother returned from a holiday , i told her a lie i e my father had brought another woman home while she was away"
guilt,"i threw away an object , which belonged to a friend , because i did not know what to do with it my friend was very sad about that and i felt guilty"
guilt,forgot to collect post for a friend
guilt,when i lied at home i told them that i was going to a christian meeting and i went to see my boyfriend instead
guilt,when i stared to much at a pastry that a woman was eating and at the same instant the pastry felt on the floor
guilt,i'm allergic to most foods eating something that i'm allergic to caused guilt
guilt,i felt guilt when i was not co operative with my mother for my exam
guilt,"i came home from a discotheque at half past four in the morning , although i had promised my parents to come home at midnight from 3 a m i felt guilty towards my parents"
guilt,when i shouted and quarrelled and for no reason i had been rude to my mother and when my behaviour had been influenced by other outward factors
guilt,a friend asked for help and i was not able to help
guilt,"when i slapped a nephew who did something that i considered wrong , and i was reprehended for this"
guilt,"a few lies that i had indulged in , a few years ago , while raising loans from my friends"
guilt,i chatted up with a girl who i did n't love she however was fallen in love with me i felt responsible for her sorrow
guilt,a few weeks ago i thought about an exam i had to take soon i remembered this just before i had to go to sleep i felt guilt because at the beginning of the year i planned to succeed
guilt,when i shout at a colleague in classroom
guilt,when i was about 17 years old and i stole some pens from a stationery store because i did n't have enough money
guilt,when i offend somebody unfairly
guilt,i made another person cry for an unjustified cause
guilt,"accidentally dropped a friends camera flash , so that it was broken"
guilt,it happens to me quite often i ca n't describe a particular case
guilt,i once stole a shirt from the department store in which i work i have been promoted to work in a very privileged section of the store their belief in my integrity makes me feel even guiltier
guilt,"when i betrayed my lover , she told me something in confidence , i felt at the time i had to relay the information back to the person concerned , as i felt the situation volitile , did this without telling my lover , she felt like piggy in the middle , as she was not directly concerned maybe you could call it gossip i felt different after i had slept on it if i had waited , thought , now i would not have done it"
guilt,i felt guilty after i battered to death a classmate of mine
guilt,"when my friend needed my help very much and i , at that moment , made an end to our relationship"
guilt,not speaking to my sister in law due to lack of interest in a relationship on my side
guilt,"in the begining of teenage , on the matters of sex speaking about sex"
guilt,when i was a kid i stole toys from other kids
guilt,forgetting a close friend 's birthday
guilt,"i once torn the inner tube of a bike , that was not mine then i saw it was a brand new one i felt very guilty then"
guilt,when i was in the fifth class the rating was done in our mark books i had n't been examined yet but i had heard from my classmates about the scolding they had got at home my first mark was in geography good 4 i judged i had known for more than that and i put down very good for fear of being scolded naturally my parents guessed all about it they rebuked me for what i had done
guilt,because i had not studied
guilt,the day i decided to get out of my house i saw in my brother 's eyes that they blamed me for the situaiton
guilt,not being able to spend more time with a friend who was visiting me
guilt,when i triffled with other people
guilt,generally when i am shopping i feel like i were guilty of all the thefts through the year \( i have never stolen \)
guilt,"i had parked in a corner , and when i was going out i did n't watch if another car was coming and went out the car that was coming was obliged to stop suddenly it did n't crash but for a little"
guilt,i have not felt this emotion
guilt,"when i break someone 's things out of carelessness , or do something to make others feel unhappy or hurt the self esteem self confidence of others , especially if they happen to be friends or family members"
guilt,this is a kind of confession my mum found me stealing meat from the pot
guilt,when my parents quarelled over something i had done and which was wrong
guilt,one day i took a packet of sweets from a certain grocery at nathenje then later on i started to feel guilty and realised that i had done a wrong thing to him
guilt,"during the military service , i lost a part of an equipment i accused another person and he was rebuked and punished"
guilt,one evening i went fishing with some friends but we could not fish as a fisherman had already put his net there we pulled out the net to find only crabs in it so we threw the net away the net was large and may have cost 1000 the fisherman used the net to earn a living and we had had thrown it
guilt,our headmaster came to our hostel the lights were off but there was a lot of noise we shouted at him when he knocked at our door we later saw that it was the headmaster
guilt,when i beat up a stupid boy who was fond of cracking jokes on me
guilt,heard that my girl friend was chosen for the english lectures and i was not i lost my temper and she is very upset now
guilt,"i went to go get a bike innertube fixed i fixed it and i was supposed to pay previously but i did n't i said i would after i fixed the tire after fixing the tire , the salesperson who helped me was gone so i walked out of the store without paying i felt guilty so i went inside and paid for the tire"
guilt,when i was in the puberty i smashed the favourite toy of my little brother because of a fit of rage
guilt,when i hurt a person 's feelings
guilt,"for example , when i have promised something but i have n't fulfilled it"
guilt,after a courtship of three months i made an end to it the boy was very sad about this
guilt,i got into a bad fight in a bar and my friend received a bad cut above his left eye while trying to separate us
guilt,when i forced a close friend of mine to ask a girl things about herself
guilt,"when i forgot to cook something that my mother had told me to , and at supper time the food that i was supposed to have prepared was not there"
guilt,"i felt guilty when i heard the results of my friend , who had failed i wished that i had helped him"
guilt,i took pharmacology books from my friend 's desk without permission and i was found guilty
guilt,i stole 5c from my mother 's purse for a choo choo bar i was 6
guilt,at my summer job a new caretaker had been employed who was my age but i preferred going out for lunch with the accounts personnel rather than with him
guilt,i felt guilt when i betrayed the person whom i loved
guilt,"when i beat up my brother so badly , for not having gone to school , that we had to take him to hospital"
guilt,i felt guilty after hearing that my girlfriend with whom i had spent most of my time was pregnant
guilt,i moved to nijmegen for my study soon after this my mother had to be admitted in hospital because of cardiac compliants i knew that my moving was an important reason for this
guilt,promising someone to do their job and then not being able to do it due to transport troubles
guilt,when my nephew asked me to tell him a story and i simply did not have the energy or the will when i saw his disappointment i was terribly guilty and read a story to him after all
guilt,when i had drunk too much and nearly got an alcohol poisoning
guilt,while quarreling with my brother i broke the glass door of the cupboard and a china doll we were scolded by my father for breaking the door but we did not tell him about the door
guilt,when i insulted my young sister for a very little misconduct of putting on my shoes she wrote me an apology letter and the message she included made me feel guilty
guilt,i borrowed money from a friend and did not pay back the debt when i said i would
guilt,"i had to take care of the plants of a friend of mine for several weeks i watered them , but let them stand in a cold room so that two of them perished"
guilt,i always feel guilty when i see my mother sad or fed up with life i really dont know the reason
guilt,i had promised to send something to a friend and it completely slipped my mind i felt guilty for having forgotten
guilt,when a patient in the ward died \( one who had been under my care \) i felt as if i did n't give the appropriate care to the patient
guilt,i had fixed a meeting with my classmates and i missed it as i was tired besides everyone at the meeting was a stranger to me and i did not want to make friends with them whatever the reasons i felt guilty
guilt,"i was with a girl one night and then did not call her again , although she had asked me to do so"
guilt,"during a ski tour with a friend , we two had drunk too much when we went down the slope on ski , i lost my friend who had lost his way i thought that something must have happened to him \( he finally arrived but after a very long time \)"
guilt,"i was cold to my sister without meaning it , just because i was upset and frustated"
guilt,when i was 4 5 years old my mother gave me some parts of a chocolate bar and ordered me to bring it to my father working outside on my way i could not resist the temptation and ate it myself
guilt,when i told my uncle a false story that people had stolen the books from my room and i demanded money from him when he found out the truth i was in trouble
guilt,some of my friends had an argument i had earlier phoned one of them and that may have influenced him to argue
guilt,two timing going out with person other than guy i was in relationship with
guilt,"when i took a car which was not mine , and suddenly it stopped working"
guilt,when at times unconscienciously i speak to my mother in a high tome but after that i am sorry and i feel guilty
guilt,"i took some money from my parent 's house without asking them for it , and i was caught red handed"
guilt,gave the wrong meal tickets to other people \( my classmate \)
guilt,breaking the left hand indicator box by moving too close to structure
guilt,"when we were playing , i hurt my little sister , but towards my mother i did not admit that it was my fault"
guilt,"when i am in an environment or with a person much worse off than me , i realize how privileged i am"
guilt,could not buy a reference book because i got up too late to cue
guilt,"i had an appointment with a colleague of mine to give her my lecture notes i could n't go and i did n't send them , and so the girl missed a day for the preparation of her term exams"
guilt,i had lunch with my ex boyfriend and did not mention it to my fiancee i felt guilty despite the fact that i felt nothing for my ex boyfriend
guilt,i had shown anger toward my dog and he was killed later that day
guilt,my brother and i were at home watching a tv program when i started to tease him and in this joke i hurt him without knowing the seriousness of it i went on he got angry and gave it back to me at this moment i felt anger at him but knowing that it was my fault
guilt,my mother wants to talk very often about her life i dislike this because she always talks negatively about the same people whatever i do it does n't help
guilt,"when i got low marks in the final year b sc exams , i felt guilty as i had not worked hard because i had been roaming around with my friends"
guilt,"i behaved in a nasty manner towards a friend , i said things which i could have said in a more friendly way after that i felt guilty"
guilt,many years back i quarrelled with my younger brother for a small reason i used a pole to beat him and nearly broke his arm he recovered after a treatment which lasted several months after this our relationship was worse and he would not listen to me
guilt,i felt guilty one day when i stole a slice of bread in a cafeteria
guilt,i was said to be responsible for my mother getting ill and growing thin i did not realize that it really was my fault until several weeks later
guilt,when i cheated my father about the book allowance at university he discovered that we were given k150 per year for books
guilt,"when , due to hunger and tiredness , i became generally irritated with my fiancee and made cutting remarks which really hurt him later i realized that my unfounded irritation had hurt the person i love most on earth"
guilt,"during an argument with my brother , i behaved rather intransigently , even cruelly , wishing to morally hurt the person opposed to me"
guilt,when i failed an exam i thought i could pass easily
guilt,"while travelling in a bus with an invalid ticket , i got caught"
guilt,when i did not concentrate on my studies despite my mother 's help and cooperation
guilt,"attending to a demand made by a client \( i work in a bank \) i suggested her an application of money in a week ahead , but i informed her wrongly the client arrived a week after and the application was n't made and she lost with this a lot of time and money"
guilt,yesterday i broke my sister 's raio she hears it always when she has school examinations and now she has examinations
guilt,"i felt guilty when i read an advertisement for a job as a chemist in the newspaper and when my friend asked me if i had applied for that job , i told him that i had not even seen the paper of that day"
guilt,against the will and without the approval of my parents i went for a few days to my boyfriend in germany
guilt,guilt because i had not written to my sister for months before she died
guilt,"i promised my mother to come home on her birthday , but at last i was prevented nevertheless it would have been possible to go but i did not"
guilt,i had thrown with the ashtray a still lighted cigarette in the plastic wastepaper basket it had burnt out and my landlords made me a row that i might had set their flat on fire
guilt,a friend of mine had the sleeves of a leather coat stolen from his car it was me who had left them there for everyone to see
guilt,leaving a friend of mine alone at a dance i felt i should have kept her company
guilt,"when i do not put in the needed amount of hours of work or study for the day , i feel guilty and try to make up for the lost time"
guilt,"when i told my boy friend , who loved me very much , that i wanted to put an end to our relationship a long time before i told him that and also a long time after that i felt guilty , because i had hurt him so much"
guilt,"i took my grandmother 's money without telling her and when asked if it was me who had taken the money , i denied it"
guilt,finding out that i have misunderstood other people
guilt,many years ago a friend wanted me to with her to southern europe and i preferred to travel alone i felt guilty because i wanted to go on my own
guilt,"when i was with a girl who seemed to love me , while i was with her just to go to bed with her"
guilt,"when i laughed at a lame man walking down the road , it looked funny at the time but later i felt lousy it was the same day that i had stolen some coins from my mother in the shop"
guilt,"one day my mother forced me to eat more and i refused , the next day she served me more rice and mutton pieces than usual when i saw this i got very angry and scolded her , and refused to eat later i felt guilty and asked her to excuse me"
guilt,i felt guilt to have come back from home without seeing my father when i went home he was at work
guilt,did not get up early enough to watch my class football team playing against another team
guilt,when my brother had to spend all evening repairing a gear lever that i had broken
guilt,"my sister forgot to bring presents for my birthday , i was rude to her"
guilt,i wrote a bad letter to someone concerning our relationship which we created ourselves
guilt,"one day when i was working , i went out for dinner with friends without my parents knowledge and i only came home at 2300 hours"
guilt,i had stopped talking to a very close friend of mine a week later he came over to try and make friends with me again and from the way he talked i felt that he was a very mean preson
guilt,some time ago i slapped my son without trying to understand who the real culprit of a damage was after that i felt guilty and bad but it was too late
guilt,when i got very drunk and really misbehaved at christmas
guilt,when i spoke ill of a fellow worker in the absence of this person
guilt,hurt someone 's feelings unintentionally
guilt,"when i was driving my motorbike i went into a bend incautiously and fell down i was slightly hurt , the motorbike was slightly damaged"
guilt,"i was walking quite quickly and unthinking through a children 's playground , when a toddler ran in front of me i knocked him over and he hit his head quite hard and began crying"
guilt,last year i put off an exam for the autumn session without knowing if there was a supplementary examination session when i came home with my exam unpassed i felt guilty before my parents when i remembered how much they had done for me
guilt,we had had a party the night before and we still had some liquors left the morning after i went to the kitchen pretending to prepare some tea and was caught by my fiancee pouring some rum down my throat
guilt,an accident happened to my little cousin because i had not taken enough care of her she fell on the floor and her hands were hurt
guilt,there was a time when i did not get on well with my sister i always grumbled at her and said bad things about her to my mother so my mother always scolded her
guilt,i took my father 's car to church one sunday \( i told them that 's where i was going \) i decided instead to go for a drive to the beach on the way i got a puncture
guilt,"at my temporary job , i have to restrict others' actions and make them obey me , and this very often gives me a feeling of guilt i wish there could be some other way of acting"
guilt,a few days back my mother was not feeling too well and still did all the house work i felt guilty as i had not offered to help
guilt,i was entrusted with an object and while using it i handled it carelessly and it broke
guilt,"did not pick up a water mellon skin , someone slipped on it"
guilt,family discord and uneasiness due to something i did not communicate on time
guilt,failed to do what i had promised
guilt,when i moved away from home
guilt,when something unpleasant happens to a friend or relative of yours and you are at the bottom of it
guilt,my younger sister wanted to take classes to learn a musical instrument one saturday morning my mother asked me to go with her for the registration i did not want to go so i said that there might be many bad people at the club as a resullt my sister was scolded by my mother
guilt,when i and the boy next door set fire to a house by accident
guilt,"i was coming back home with my mother when the purse i was carrying got stolen it was done so swifty that i did not realize what had happened till much later a lot of money and the keys of the house were lost i was guilt ridden at my carelessness i felt terrible as i do not normally loose things and this was quite important , especially the keys"
guilt,when i overate at lunch
guilt,"when i got associated with a boy one year ago , i neglected my best friend when the relation with this boy finished she behaved very easy going towards me i felt guilty then"
guilt,"we always made a lot of noise during a certain lecture this may have been because we did not respect the lecturer finaly , the lecturer could not tolerate it and he scolded us angrily and pointed out our misbehaviour"
guilt,not handing in homeworks in time
guilt,i beat my young sister because she refused to wash plates she started crying and i felt sorry and guilty for what i did
guilt,when i discovered that the girl i was courting was a relative of mine
guilt,"a very close friend of mine invited me to spend the holidays with him he was very kind , good and understanding however it turned out that he had two of his cousins at his place he , however gave me everything i needed even transport money"
guilt,in an exam i answered the questions rather carelessly and afterwards i thought that the exam would have been better had i answered more carefully
guilt,"once after falling in love , i imagined that particular girl to be perfect and completely overshadowing my girlfriend afterwards i realized that this image was not objective i felt guilty against both girls"
guilt,"when i was very young , one day , i kicked my grandmother and caused her an injury which took a long time to heal"
guilt,i lost my self control and raised my voice at a child
guilt,i was using my sister 's stereo while everyone was out i know she would n't want me to and i would get into trouble if she found out but she was only partly justified in forbidding me to use it she never found out
guilt,"i dated another boy several times , when i was still going with my former boyfriend this made me feel a little bit guilty towards my friend"
guilt,telling white lies
guilt,being aggressive against members of my family
guilt,telling a lie to wife over phone about what i had been working at
guilt,i had promised myself that i would do one good deed every day one night i saw a beggar whose muscles had been atrophyed i walked passed him thinking that he was feigning later i realized that he had not been pretending and i had a feeling of guilt as i had not kept my promise
guilt,"when my father and i worked on the house just after he had recovered from illness , i was rather lazy this meant that he had to work hard and was not very well later"
guilt,i was travelling in a bus from school going home for holiday in the bus unfortunately i stepped on a bag in which there were delicate things
guilt,i lost a conference because i had n't got in touch with a certain person to inform her that i would go with her i thought she knew what i wanted
guilt,telling my parents that i did not get into a good university
guilt,when an event took place in another 's life and which i thought i could have avoided
guilt,"i felt guilty because of the pain i caused to a very close friend but over the feeling of guilt , my conviction of being right dominated"
guilt,failure to complete medical course as a result of failing fourth year twice
guilt,"due to laziness , i failed the term studies completely at university i also wanted , to some extent , to protest against my parents' expectations"
guilt,whenever i do something prohibited or wrong i feel guilty
guilt,when i applied for a false travelling claim allowance and later i thought that i would be found out
guilt,"when i decided my first marriage had ended , and left with the child i felt overwhelmed by guilt as i was separating mother and child"
guilt,"once , when i arrived home very late , my parents had an argument because of this my mother wanted to stand up for me"
guilt,i pointed a failure of a friend of mine
guilt,being disloyal with persons i loved
guilt,when my aunt went out of her way to help me out with my financial problems
guilt,"when my ex husband left our house , and the children cried because he was not coming back"
guilt,"i had been guilty of gossiping and blaming others , and one of my superiors at the workplace made a formal reprimand"
guilt,i was late meeting someone for an appointment
guilt,when i hurt my parents in one way or another
guilt,not collecting letters for my friend al i promised
guilt,"no ideal result in the university entrance examn , guilty to family and friend"
guilt,mentioning a book to the person who borrowed it
guilt,"when as a child i stole , from a friend of mine , the ring she had got in an easter egg"
guilt,"a few days back a friend of mine had asked me to call on him on sunday i had accepted it but later did not go for no specific reason i just slept in my room the next day this friend called me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me , which had gone waste i felt very bad about this incident and it has been growing in my heart ever since"
guilt,"leaving university in 1982 following exclusion and lying to parents friends about reasons for leaving , i e lying about the fact of having been excluded"
guilt,when i pulled a chair from under someone at kindergarten and he hit his head
